Country,EdLevel,YearsCodePro,Salary
11,3,25.0,110000.0
2,0,25.0,98135.0
11,0,17.0,205000.0
11,0,4.0,112000.0
5,0,8.0,65799.0
2,0,5.0,50885.0
11,0,3.0,95000.0
3,0,4.0,46185.0
2,0,10.0,72693.0
11,0,9.0,180000.0
4,0,20.0,86999.0
3,2,6.0,53703.0
11,2,5.0,18500.0
2,0,25.0,107149.0
11,2,7.0,211000.0
11,3,9.0,210000.0
3,2,20.0,68740.0
11,3,10.0,240000.0
8,2,5.0,32222.0
11,1,28.0,182000.0
11,2,6.0,112000.0
2,0,20.0,83597.0
11,0,8.0,175000.0
10,0,17.0,121018.0
11,2,5.0,72000.0
4,0,4.0,63370.0
11,0,35.0,170000.0
11,3,11.0,60000.0
10,2,12.0,162420.0
11,0,8.0,120000.0
7,0,15.0,86784.0
11,0,17.0,130000.0
4,3,33.0,80555.0
3,3,20.0,133700.0
11,1,0.5,30000.0
11,2,18.0,140832.0
6,0,9.0,67666.0
11,0,12.0,205600.0
1,1,11.0,82000.0
4,3,7.0,128887.0
11,0,27.0,105000.0
11,1,34.0,237000.0
11,2,18.0,121859.0
2,0,2.0,94501.0
2,3,2.0,33439.0
11,3,16.0,140000.0
11,0,4.0,180000.0
11,0,16.0,145000.0
2,0,8.0,80835.0
10,0,14.0,140127.0
4,3,2.0,53703.0
11,3,11.0,200000.0
8,0,7.0,51555.0
9,3,8.0,60000.0
11,0,11.0,99732.0
11,0,2.0,67000.0
2,0,2.0,46887.0
6,3,2.0,15574.0
11,0,4.0,80000.0
1,2,2.0,68068.0
4,2,8.0,107406.0
2,3,1.0,49068.0
4,0,10.0,88073.0
3,0,2.0,21481.0
11,0,35.0,205000.0
1,1,10.0,76433.0
11,0,27.0,135000.0
6,2,11.0,49407.0
1,0,4.0,11189.0
2,1,17.0,79235.0
11,0,42.0,210000.0
1,0,3.0,19022.0
10,1,6.0,114649.0
11,0,3.0,72000.0
3,0,8.0,40814.0
11,0,5.0,80000.0
3,2,9.0,88073.0
1,1,24.0,48000.0
11,0,2.0,115000.0
4,2,0.5,96666.0
8,2,20.0,102036.0
11,3,1.0,90000.0
4,2,11.0,74110.0
11,0,50.0,191797.0
11,0,21.0,230000.0
11,3,15.0,95000.0
1,0,4.0,27973.0
11,2,30.0,103000.0
3,2,10.0,70888.0
11,2,0.5,129000.0
11,3,26.0,164000.0
4,2,32.0,85925.0
1,0,14.0,26854.0
11,0,20.0,168000.0
11,0,10.0,125000.0
0,1,15.0,52853.0
11,0,10.0,124000.0
10,0,6.0,107006.0
2,0,13.0,101770.0
2,0,8.0,159924.0
1,0,2.0,27973.0
11,0,12.0,210000.0
1,1,3.0,15665.0
3,3,2.0,118147.0
11,3,4.0,65000.0
11,3,16.0,175000.0
1,0,6.0,35433.0
11,0,2.0,69000.0
0,2,3.0,81922.0
11,0,25.0,230000.0
11,0,0.5,58000.0
4,2,10.0,94517.0
11,2,1.0,60000.0
11,2,12.0,175000.0
11,0,8.0,190000.0
11,0,11.0,133000.0
11,2,20.0,100000.0
11,0,0.5,75400.0
11,0,3.0,167000.0
11,1,5.0,60000.0
10,0,2.0,50955.0
10,3,20.0,244585.0
11,0,10.0,121000.0
4,0,10.0,67666.0
2,1,18.0,101770.0
11,1,22.0,185000.0
11,0,13.0,130000.0
0,1,28.0,116481.0
3,2,2.0,39740.0
11,0,6.0,75000.0
5,0,8.0,28712.0
11,0,18.0,180000.0
11,0,9.0,190000.0
11,1,16.0,175000.0
4,1,4.0,43285.0
2,0,1.0,61789.0
11,0,3.0,98000.0
11,2,7.0,90000.0
11,0,13.0,250000.0
11,0,13.0,185000.0
11,0,3.0,97000.0
11,0,22.0,195718.0
4,1,1.0,12889.0
11,0,1.0,110000.0
7,3,20.0,85925.0
3,2,28.0,96666.0
11,0,0.5,121212.0
11,0,15.0,200000.0
2,0,23.0,145386.0
2,0,11.0,90866.0
11,0,19.0,175000.0
11,0,10.0,120000.0
11,2,15.0,216000.0
11,0,5.0,88000.0
11,0,3.0,250000.0
0,0,1.0,46246.0
11,1,30.0,140000.0
7,3,28.0,193331.0
4,2,8.0,69277.0
7,1,5.0,96666.0
2,0,10.0,177371.0
6,0,8.0,48333.0
2,0,2.0,52598.0
11,2,4.0,215000.0
11,2,9.0,180000.0
11,0,6.0,118000.0
11,0,1.0,80000.0
11,2,1.0,130000.0
11,1,10.0,110000.0
11,0,2.0,80000.0
0,0,10.0,113964.0
11,0,11.0,126000.0
11,0,5.0,110000.0
10,0,12.0,95541.0
11,0,4.0,130000.0
11,1,16.0,225000.0
1,0,6.0,128000.0
11,0,5.0,110000.0
5,0,2.0,71781.0
11,1,12.0,115000.0
0,3,8.0,47568.0
0,3,21.0,198198.0
11,1,9.0,95000.0
1,3,5.0,40001.0
2,1,16.0,109039.0
1,3,6.0,48487.0
11,3,15.0,200000.0
11,3,5.0,140000.0
11,3,3.0,90000.0
11,1,20.0,200000.0
2,0,22.0,94501.0
0,1,5.0,105706.0
2,2,3.0,79962.0
11,0,16.0,170000.0
11,3,6.0,160000.0
11,2,25.0,175000.0
11,1,12.0,150000.0
11,0,24.0,200000.0
1,1,4.0,16577.0
0,2,20.0,79279.0
11,0,1.0,150000.0
11,0,12.0,210000.0
0,0,2.0,46246.0
10,2,6.0,50955.0
2,0,2.0,43616.0
11,1,19.0,164500.0
11,0,6.0,168300.0
2,0,5.0,58154.0
0,1,2.0,52853.0
11,1,20.0,160000.0
11,0,10.0,160000.0
11,0,12.0,215000.0
11,1,8.0,170000.0
0,0,2.0,77347.0
11,0,6.0,88000.0
11,0,5.0,155000.0
5,0,2.0,10349.0
0,0,10.0,72673.0
0,2,35.0,102667.0
11,2,22.0,243500.0
0,0,2.0,52853.0
0,3,15.0,109009.0
6,2,30.0,51555.0
11,1,12.0,200000.0
11,0,9.0,220000.0
11,0,9.0,225000.0
11,0,8.0,180000.0
11,1,16.0,51000.0
0,1,15.0,115615.0
11,1,4.0,156000.0
11,0,23.0,220000.0
1,1,2.0,24243.0
0,0,10.0,161862.0
7,0,6.0,48333.0
5,0,9.0,14356.0
11,0,8.0,165000.0
0,2,10.0,132132.0
11,2,20.0,175000.0
11,2,24.0,220000.0
11,1,7.0,250000.0
11,2,6.0,120000.0
7,0,20.0,107406.0
0,1,25.0,108093.0
4,2,12.0,96666.0
8,0,6.0,35444.0
4,2,19.0,75184.0
4,2,12.0,107406.0
8,3,3.0,31148.0
7,0,20.0,86785.0
11,2,7.0,250000.0
4,0,14.0,80555.0
7,1,12.0,64444.0
1,2,29.0,33941.0
7,1,25.0,85925.0
0,1,25.0,47568.0
4,2,3.0,67666.0
4,1,16.0,171850.0
11,2,9.0,115000.0
4,3,21.0,80555.0
4,0,5.0,51555.0
4,0,8.0,71962.0
3,2,8.0,64444.0
8,3,12.0,42701.0
6,1,5.0,48333.0
5,0,2.0,10767.0
0,2,2.0,72673.0
3,2,2.0,53703.0
7,2,10.0,53703.0
3,2,5.0,44037.0
11,2,5.0,110000.0
6,2,2.0,30074.0
4,1,15.0,113851.0
10,3,30.0,82802.0
5,2,12.0,64603.0
3,2,2.0,51555.0
6,1,2.0,20407.0
4,0,8.0,68310.0
7,0,0.5,59073.0
6,2,3.0,42962.0
7,2,6.0,83777.0
5,0,8.0,17945.0
4,3,2.0,75184.0
3,2,26.0,55851.0
7,0,10.0,128887.0
10,0,2.0,44586.0
4,1,13.0,53703.0
10,0,23.0,114649.0
5,0,7.0,40676.0
10,0,26.0,105732.0
3,3,10.0,57999.0
4,1,11.0,75184.0
4,1,6.0,64444.0
10,0,2.0,39721.0
4,2,6.0,80555.0
10,1,20.0,77707.0
0,0,15.0,76637.0
4,1,3.0,13791.0
7,0,5.0,83777.0
4,3,6.0,79481.0
4,2,5.0,77332.0
3,2,5.0,50481.0
4,1,19.0,101617.0
4,2,5.0,62296.0
3,2,2.0,44037.0
4,2,6.0,64444.0
8,1,25.0,62296.0
4,1,1.0,32222.0
9,0,5.0,62500.0
4,2,7.0,86999.0
8,2,2.0,26852.0
4,0,2.0,69814.0
10,3,20.0,54777.0
4,2,9.0,86999.0
5,0,3.0,35890.0
5,2,4.0,47854.0
7,0,2.0,44037.0
6,2,5.0,40814.0
0,0,27.0,112312.0
6,2,15.0,34370.0
4,2,6.0,85925.0
6,2,2.0,20944.0
8,0,6.0,59073.0
4,0,10.0,60147.0
9,2,8.0,63720.0
0,1,9.0,105706.0
8,0,1.0,32222.0
10,0,16.0,222929.0
4,2,5.0,57999.0
4,2,8.0,75184.0
4,1,4.0,53703.0
4,1,19.0,38666.0
3,2,0.5,18044.0
8,2,4.0,40814.0
10,0,25.0,229298.0
8,2,5.0,65518.0
6,3,2.0,32222.0
7,0,5.0,57999.0
11,0,2.0,114000.0
7,2,34.0,102036.0
7,2,20.0,123517.0
4,0,9.0,88073.0
4,1,9.0,247034.0
4,2,6.0,82703.0
3,3,20.0,53703.0
10,0,12.0,145222.0
4,2,10.0,64444.0
10,0,8.0,95541.0
10,0,5.0,70063.0
4,2,5.0,64444.0
3,2,16.0,69814.0
5,0,2.0,21534.0
5,2,8.0,29610.0
3,2,11.0,75184.0
7,0,6.0,85597.0
6,2,5.0,73036.0
10,3,40.0,131210.0
7,1,8.0,91295.0
9,0,2.0,12000.0
7,0,3.0,50266.0
4,2,2.0,70888.0
7,2,6.0,86999.0
4,1,0.5,45111.0
4,0,7.0,51555.0
10,0,1.0,44586.0
10,2,3.0,53503.0
10,0,4.0,65605.0
7,0,11.0,104399.0
7,2,11.0,77332.0
8,0,3.0,41888.0
7,0,9.0,66592.0
4,1,6.0,34907.0
3,2,18.0,118147.0
10,3,27.0,140127.0
10,2,9.0,53503.0
7,2,4.0,66592.0
4,2,25.0,75184.0
10,2,2.0,66242.0
6,3,10.0,69814.0
10,0,25.0,146496.0
3,2,3.0,55851.0
3,2,3.0,37592.0
10,0,10.0,101910.0
4,3,7.0,61222.0
4,2,8.0,66592.0
10,0,27.0,82802.0
10,0,19.0,242037.0
5,0,3.0,10767.0
7,0,8.0,62639.0
11,0,23.0,250000.0
4,0,0.5,37592.0
3,2,6.0,45111.0
10,0,19.0,76433.0
10,2,1.0,50955.0
8,2,5.0,42962.0
3,2,4.0,52629.0
6,0,1.0,31148.0
10,0,2.0,191082.0
4,2,6.0,83777.0
10,0,5.0,76433.0
4,2,8.0,102036.0
7,0,6.0,48333.0
10,0,4.0,58598.0
8,0,17.0,54777.0
10,1,11.0,89172.0
5,0,10.0,11963.0
3,2,5.0,85925.0
10,0,9.0,91719.0
4,2,5.0,75184.0
10,3,17.0,56051.0
6,0,7.0,39740.0
7,0,4.0,49192.0
6,3,1.0,21481.0
4,0,3.0,54777.0
4,0,15.0,102036.0
4,1,8.0,53703.0
4,0,17.0,67021.0
4,2,19.0,85925.0
7,0,8.0,91295.0
8,2,15.0,94517.0
3,2,8.0,69814.0
10,2,5.0,70063.0
4,2,10.0,107406.0
5,0,0.5,16749.0
4,2,6.0,80555.0
8,2,6.0,43285.0
5,0,7.0,59817.0
4,2,8.0,57754.0
7,2,6.0,80555.0
6,0,2.0,24703.0
5,0,6.0,11963.0
9,0,5.0,67943.0
3,2,10.0,77332.0
3,2,22.0,70888.0
4,1,8.0,91295.0
8,0,13.0,73036.0
4,3,23.0,91295.0
10,3,13.0,50955.0
9,2,5.0,72000.0
10,2,26.0,50955.0
6,1,23.0,64444.0
8,3,2.0,30074.0
4,2,6.0,107406.0
5,0,12.0,17945.0
4,0,1.0,60147.0
3,2,3.0,37592.0
8,3,16.0,64444.0
4,0,1.0,64444.0
1,0,22.0,44757.0
11,1,4.0,103000.0
8,3,2.0,24166.0
4,1,0.5,10259.0
3,2,17.0,89147.0
10,0,8.0,124840.0
4,2,27.0,107406.0
7,3,15.0,80555.0
9,0,2.0,17772.0
8,0,15.0,59073.0
4,3,6.0,64444.0
4,1,3.0,64444.0
7,2,2.0,64444.0
3,2,11.0,34370.0
3,2,0.5,46722.0
10,2,3.0,66242.0
5,0,2.0,10767.0
4,0,6.0,80555.0
8,2,3.0,40814.0
11,2,8.0,126000.0
4,1,0.5,38666.0
11,2,34.0,109000.0
11,1,3.0,76000.0
4,1,5.0,62296.0
10,3,2.0,61146.0
3,2,10.0,48977.0
3,2,2.0,40814.0
4,0,1.0,45111.0
4,0,23.0,93443.0
10,0,20.0,63694.0
9,2,8.0,36532.0
11,2,15.0,160000.0
11,0,26.0,100000.0
9,2,6.0,62000.0
11,3,25.0,95000.0
3,2,5.0,37592.0
4,2,20.0,85925.0
8,1,2.0,25777.0
3,2,0.5,40814.0
7,3,1.0,32222.0
3,2,28.0,125665.0
4,2,10.0,109984.0
3,3,6.0,30074.0
4,1,8.0,48333.0
3,2,5.0,41888.0
7,0,3.0,53703.0
4,2,5.0,64444.0
0,0,35.0,92492.0
5,2,12.0,31105.0
4,0,11.0,64444.0
11,2,10.0,104000.0
4,1,9.0,91295.0
10,0,15.0,104458.0
4,2,3.0,95592.0
4,2,8.0,71962.0
10,0,20.0,89172.0
8,1,25.0,59073.0
4,1,21.0,42962.0
10,0,18.0,72898.0
1,0,15.0,120379.0
7,0,16.0,139628.0
6,1,1.0,26852.0
8,3,5.0,34907.0
6,2,23.0,59073.0
10,0,39.0,51544.0
2,1,10.0,55247.0
11,3,11.0,98000.0
9,2,2.0,38000.0
4,3,14.0,107406.0
11,0,15.0,110000.0
11,0,1.0,140000.0
5,2,14.0,47854.0
3,2,5.0,34370.0
10,0,37.0,133757.0
1,0,8.0,14919.0
5,2,8.0,35890.0
3,2,6.0,53703.0
11,2,15.0,135000.0
4,3,4.0,20210.0
4,2,17.0,107406.0
2,0,30.0,87231.0
10,3,9.0,69426.0
11,2,27.0,145000.0
5,0,8.0,17945.0
4,3,25.0,45111.0
4,1,4.0,45111.0
11,0,2.0,100000.0
11,0,2.0,72000.0
10,0,20.0,140127.0
3,2,1.0,37592.0
10,2,17.0,76433.0
6,1,6.0,42962.0
11,0,10.0,160000.0
11,0,11.0,130000.0
11,2,36.0,185000.0
1,2,17.0,63033.0
11,3,10.0,70000.0
10,2,14.0,76433.0
4,2,6.0,66592.0
11,2,14.0,160000.0
3,3,12.0,48333.0
10,2,2.0,98089.0
4,3,3.0,20944.0
4,2,26.0,96666.0
11,0,5.0,126500.0
0,3,23.0,198198.0
11,1,12.0,130000.0
2,0,1.0,50885.0
8,2,4.0,57999.0
11,0,10.0,240000.0
4,2,8.0,107406.0
2,0,3.0,45433.0
10,0,4.0,44586.0
10,0,2.0,46917.0
5,2,6.0,11963.0
6,0,12.0,47259.0
4,2,20.0,118147.0
11,0,5.0,120000.0
8,1,9.0,37592.0
8,0,7.0,42962.0
3,2,9.0,48333.0
11,0,1.0,70000.0
3,2,8.0,54777.0
10,0,13.0,152865.0
10,1,12.0,108280.0
11,0,10.0,90000.0
9,2,5.0,50000.0
3,0,4.0,37055.0
2,0,1.0,52339.0
6,2,4.0,32222.0
2,2,0.5,68331.0
4,0,3.0,83777.0
4,1,5.0,61222.0
2,0,2.0,65424.0
11,2,9.0,165000.0
3,0,8.0,52771.0
7,3,5.0,19333.0
7,0,30.0,107406.0
1,0,16.0,46622.0
11,0,9.0,90000.0
4,0,8.0,85925.0
7,0,7.0,44037.0
11,3,34.0,150000.0
11,0,21.0,200000.0
1,0,3.0,18276.0
8,3,18.0,41888.0
8,0,6.0,55851.0
11,0,34.0,180000.0
4,0,4.0,53703.0
4,2,1.0,53703.0
5,0,5.0,14356.0
10,0,30.0,63694.0
6,1,25.0,53703.0
11,0,11.0,205000.0
11,0,6.0,96000.0
3,2,26.0,102036.0
5,0,3.0,62210.0
11,0,12.0,145000.0
3,2,7.0,48333.0
2,0,0.5,59608.0
6,0,6.0,33296.0
11,0,1.0,80000.0
0,2,33.0,99099.0
11,1,3.0,190000.0
11,0,25.0,108000.0
11,2,11.0,210000.0
11,0,28.0,160000.0
10,1,0.5,38216.0
6,0,1.0,26852.0
4,2,8.0,91295.0
11,1,3.0,73145.0
10,0,2.0,36942.0
11,2,2.0,160000.0
3,2,5.0,48333.0
11,0,10.0,150000.0
11,0,26.0,250000.0
11,0,6.0,140000.0
7,0,5.0,73895.0
2,0,7.0,94501.0
11,0,13.0,200000.0
11,0,3.0,93000.0
4,0,36.0,68740.0
4,2,24.0,77332.0
11,0,2.0,83000.0
11,0,16.0,150000.0
11,2,15.0,165000.0
10,0,8.0,63694.0
11,0,15.0,160347.0
11,0,2.0,112000.0
5,0,2.0,27516.0
9,0,15.0,50000.0
4,0,8.0,80555.0
3,2,23.0,59073.0
2,1,4.0,72693.0
11,0,8.0,110000.0
10,0,5.0,66242.0
2,1,11.0,58154.0
4,3,38.0,107406.0
9,2,7.0,41963.0
11,1,3.0,80000.0
8,3,5.0,64444.0
10,1,2.0,29299.0
5,2,17.0,27516.0
11,0,13.0,170000.0
10,0,4.0,72611.0
11,0,4.0,130000.0
11,0,24.0,160000.0
11,0,26.0,105000.0
11,0,9.0,80000.0
11,0,3.0,163000.0
9,2,13.0,32089.0
8,3,3.0,37592.0
4,3,0.5,45111.0
11,2,2.0,40000.0
8,2,11.0,46507.0
10,3,6.0,54777.0
11,2,7.0,205000.0
4,2,5.0,75184.0
11,1,25.0,120000.0
3,2,0.5,51555.0
4,0,6.0,71962.0
6,1,11.0,35444.0
2,0,34.0,90866.0
6,1,5.0,32222.0
10,3,9.0,127388.0
10,0,21.0,140127.0
9,1,2.0,22800.0
6,1,28.0,107406.0
3,2,10.0,59073.0
10,2,17.0,76242.0
11,0,4.0,170000.0
2,0,3.0,56700.0
2,2,4.0,105405.0
11,1,11.0,140000.0
10,0,12.0,70063.0
11,2,9.0,230000.0
11,0,7.0,120000.0
9,2,3.0,19747.0
10,0,28.0,140127.0
11,0,4.0,160000.0
9,0,2.0,35545.0
11,0,15.0,100000.0
8,0,2.0,37592.0
3,3,12.0,51555.0
11,0,16.0,190000.0
1,3,8.0,42519.0
11,0,0.5,76000.0
9,2,2.0,34557.0
11,0,5.0,134000.0
11,1,25.0,150000.0
10,1,15.0,178343.0
10,2,12.0,178343.0
2,0,34.0,87231.0
3,0,20.0,29644.0
11,1,30.0,190000.0
1,2,17.0,28197.0
4,2,5.0,59073.0
11,1,26.0,105000.0
5,0,5.0,15553.0
2,0,8.0,87231.0
6,2,12.0,129961.0
5,2,7.0,29909.0
11,2,10.0,165000.0
11,0,5.0,165000.0
7,2,4.0,42962.0
9,2,7.0,59241.0
9,2,7.0,96000.0
11,3,30.0,180000.0
11,2,16.0,215000.0
11,0,15.0,180000.0
11,0,10.0,150000.0
2,3,7.0,87231.0
1,0,15.0,67135.0
3,2,5.0,69814.0
4,2,3.0,40814.0
4,2,18.0,91295.0
11,0,2.0,90000.0
2,3,22.0,72693.0
11,0,8.0,104000.0
11,2,7.0,118000.0
10,1,26.0,131210.0
1,0,8.0,24243.0
11,0,2.0,120000.0
9,2,5.0,53317.0
10,0,10.0,70063.0
11,0,2.0,80000.0
11,0,6.0,230000.0
11,0,4.0,140000.0
11,0,17.0,121000.0
11,0,3.0,100000.0
11,3,5.0,105000.0
11,0,15.0,180000.0
11,2,15.0,130000.0
11,0,43.0,120000.0
2,0,3.0,83597.0
11,3,7.0,54000.0
11,0,7.0,83000.0
4,0,7.0,107406.0
11,2,20.0,180000.0
4,3,25.0,64444.0
3,2,6.0,61222.0
11,0,5.0,117000.0
10,1,9.0,89172.0
4,3,6.0,69814.0
5,0,1.0,13758.0
1,0,10.0,13054.0
11,0,12.0,100000.0
11,0,4.0,170000.0
11,1,12.0,130000.0
11,0,32.0,150000.0
11,0,18.0,230000.0
11,0,1.0,110000.0
11,0,18.0,172000.0
11,0,5.0,70000.0
1,0,17.0,51284.0
10,3,23.0,105732.0
2,0,26.0,181732.0
11,0,20.0,182000.0
11,2,6.0,125000.0
1,0,10.0,30024.0
11,0,8.0,189222.0
8,2,9.0,55851.0
11,2,7.0,250000.0
4,2,12.0,128887.0
9,2,8.0,100000.0
2,0,3.0,47763.0
11,0,31.0,200000.0
2,2,25.0,106132.0
11,0,18.0,230000.0
2,1,6.0,116309.0
8,0,23.0,69814.0
11,2,8.0,122000.0
11,1,32.0,200000.0
1,0,4.0,17903.0
11,0,2.0,67000.0
11,0,3.0,95000.0
8,1,19.0,57999.0
11,0,7.0,208000.0
11,2,9.0,162000.0
11,0,5.0,115000.0
3,2,5.0,46185.0
0,1,10.0,115615.0
10,0,35.0,58598.0
11,0,3.0,200000.0
11,0,26.0,90000.0
11,2,7.0,105000.0
1,2,12.0,32635.0
10,3,18.0,95541.0
4,3,14.0,81629.0
11,0,5.0,150000.0
11,2,3.0,145000.0
6,1,2.0,26852.0
11,0,10.0,222500.0
11,0,12.0,70000.0
0,2,5.0,132132.0
8,0,15.0,24489.0
11,3,30.0,133000.0
11,1,5.0,72000.0
4,2,6.0,53703.0
10,2,8.0,127388.0
11,2,12.0,80000.0
11,0,5.0,120000.0
11,2,42.0,136000.0
11,0,3.0,77000.0
4,1,5.0,69814.0
11,0,10.0,80000.0
2,0,3.0,85051.0
4,3,4.0,53703.0
1,3,3.0,13054.0
11,0,6.0,75000.0
11,0,8.0,105000.0
2,3,0.5,34166.0
9,2,11.0,63600.0
9,0,6.0,37026.0
4,2,5.0,69814.0
11,1,1.0,45000.0
11,0,9.0,210000.0
10,2,2.0,40764.0
3,2,5.0,41888.0
11,0,10.0,160000.0
2,1,0.5,24716.0
11,0,8.0,174000.0
11,3,6.0,80123.0
3,2,4.0,48333.0
2,2,10.0,130847.0
2,1,30.0,215000.0
11,0,4.0,120000.0
7,0,7.0,98814.0
4,2,18.0,111702.0
11,0,5.0,99500.0
4,0,9.0,75184.0
4,3,16.0,73036.0
11,0,24.0,250000.0
0,2,15.0,132132.0
9,0,16.0,86394.0
11,2,15.0,120000.0
11,3,18.0,180000.0
10,2,2.0,56051.0
11,0,4.0,115000.0
11,0,34.0,144000.0
10,0,4.0,48407.0
9,2,12.0,114000.0
11,2,17.0,65000.0
11,0,3.0,105000.0
4,2,3.0,68740.0
8,3,4.0,26852.0
11,0,2.0,180000.0
11,3,8.0,95400.0
11,0,10.0,98000.0
11,2,11.0,200000.0
1,0,11.0,29838.0
11,0,12.0,190000.0
6,3,4.0,38666.0
11,0,4.0,128000.0
11,2,14.0,128949.0
2,3,34.0,116309.0
11,0,10.0,118000.0
9,0,4.0,49200.0
11,0,25.0,250000.0
11,0,12.0,75000.0
10,2,8.0,146496.0
2,0,14.0,61062.0
11,3,5.0,93000.0
10,0,17.0,63694.0
11,0,2.0,115000.0
1,0,12.0,46995.0
11,2,21.0,240000.0
11,0,1.0,60000.0
11,0,20.0,100000.0
11,1,7.0,103000.0
11,0,2.0,180000.0
11,0,8.0,150000.0
11,0,9.0,240000.0
2,0,7.0,72693.0
11,0,16.0,130000.0
2,1,10.0,66877.0
11,0,43.0,98000.0
9,2,2.0,14810.0
3,3,15.0,64444.0
0,0,15.0,112312.0
11,0,7.0,140000.0
11,1,35.0,150000.0
11,3,40.0,182000.0
11,1,8.0,68000.0
11,0,3.0,70000.0
11,0,2.0,70000.0
11,2,8.0,30000.0
4,0,13.0,107406.0
10,3,8.0,48407.0
7,0,6.0,77332.0
2,1,11.0,59608.0
11,2,12.0,150000.0
11,2,2.0,75000.0
11,0,9.0,192000.0
4,1,21.0,84851.0
11,2,6.0,113000.0
5,0,6.0,120000.0
11,0,2.0,130000.0
11,0,10.0,180000.0
2,1,8.0,189002.0
1,0,5.0,14919.0
4,2,7.0,78407.0
11,0,9.0,129000.0
11,0,5.0,150000.0
11,0,1.0,180000.0
10,0,19.0,133757.0
4,1,15.0,64444.0
11,0,12.0,78000.0
11,0,10.0,135000.0
4,1,41.0,85925.0
11,0,5.0,94420.0
11,2,19.0,140000.0
2,3,6.0,66877.0
11,0,2.0,140000.0
0,0,5.0,79279.0
5,0,7.0,21534.0
11,2,6.0,140000.0
0,0,16.0,99099.0
0,0,18.0,198198.0
11,0,24.0,143000.0
11,0,4.0,120000.0
11,0,8.0,120000.0
2,0,12.0,141751.0
2,2,11.0,109039.0
11,1,6.0,90000.0
11,2,3.0,200000.0
11,0,25.0,184000.0
2,0,4.0,49431.0
11,0,12.0,145000.0
11,2,8.0,170000.0
2,2,13.0,101770.0
0,1,15.0,95796.0
0,2,20.0,100420.0
11,0,0.5,80000.0
2,2,10.0,90866.0
2,0,8.0,72693.0
11,0,15.0,170000.0
11,0,13.0,151000.0
9,1,4.0,32400.0
11,0,13.0,200000.0
9,3,2.0,24000.0
11,0,14.0,120000.0
2,2,15.0,181732.0
11,2,46.0,150000.0
11,1,0.5,70000.0
5,0,6.0,11963.0
11,3,2.0,67000.0
5,0,8.0,21534.0
4,0,2.0,57999.0
11,0,11.0,153400.0
2,0,4.0,73420.0
11,0,24.0,140000.0
11,2,10.0,159000.0
0,3,24.0,95796.0
0,3,3.0,71351.0
4,2,9.0,64444.0
8,2,14.0,64444.0
2,0,6.0,105405.0
5,2,2.0,10169.0
5,0,7.0,25434.0
7,1,6.0,102036.0
4,1,9.0,75184.0
0,0,10.0,85886.0
5,0,12.0,47854.0
5,0,4.0,17945.0
3,2,14.0,51555.0
4,2,12.0,91295.0
11,1,10.0,100000.0
4,2,4.0,63573.0
9,0,20.0,118483.0
6,2,4.0,37592.0
9,2,11.0,100800.0
6,2,9.0,47259.0
10,1,5.0,57325.0
5,0,9.0,39479.0
4,2,5.0,59073.0
5,0,4.0,10169.0
6,1,2.0,24703.0
4,2,7.0,69814.0
10,1,8.0,63694.0
0,0,2.0,39640.0
4,2,13.0,75184.0
7,0,9.0,59073.0
9,0,3.0,43822.0
9,0,7.0,44431.0
5,2,3.0,14954.0
4,2,7.0,77332.0
9,0,6.0,35545.0
3,0,2.0,40814.0
4,1,6.0,55851.0
10,2,12.0,118471.0
9,2,4.0,24000.0
6,1,9.0,44037.0
3,2,6.0,59073.0
10,2,6.0,76433.0
4,3,25.0,91295.0
11,0,11.0,160000.0
5,0,3.0,11963.0
4,0,25.0,193331.0
3,3,3.0,33296.0
4,1,6.0,39740.0
3,3,18.0,48333.0
9,0,8.0,51836.0
9,1,2.0,12342.0
3,2,4.0,47259.0
10,1,32.0,152865.0
4,0,5.0,63370.0
4,2,15.0,112777.0
10,2,19.0,92993.0
3,2,9.0,68740.0
4,0,11.0,161109.0
6,0,7.0,59073.0
7,1,7.0,59073.0
0,0,25.0,118919.0
7,0,5.0,60147.0
8,0,28.0,171850.0
10,0,28.0,142674.0
5,0,12.0,41872.0
9,2,8.0,94088.0
4,2,3.0,128887.0
4,2,0.5,51555.0
5,2,8.0,24525.0
5,2,10.0,22252.0
5,0,9.0,29909.0
7,2,2.0,56415.0
3,2,2.0,38666.0
4,1,4.0,41244.0
4,2,7.0,78407.0
10,0,17.0,82802.0
3,0,3.0,33296.0
4,3,10.0,107406.0
4,2,8.0,42962.0
8,2,8.0,21481.0
9,0,4.0,45600.0
9,2,6.0,75399.0
10,2,4.0,76433.0
5,2,10.0,10336.0
3,2,5.0,42962.0
10,0,1.0,44586.0
4,0,16.0,69814.0
4,3,8.0,64444.0
6,1,5.0,22555.0
4,1,3.0,53703.0
3,1,2.0,42962.0
8,0,13.0,34907.0
3,2,5.0,66592.0
4,1,5.0,59073.0
5,2,14.0,35890.0
9,2,4.0,36000.0
4,0,30.0,75184.0
7,0,7.0,64444.0
10,0,27.0,191082.0
9,2,10.0,96983.0
6,2,26.0,128887.0
10,1,25.0,76433.0
9,0,9.0,84000.0
4,2,6.0,86999.0
9,2,12.0,72000.0
11,0,6.0,225000.0
3,2,4.0,39740.0
6,1,4.0,20407.0
4,0,2.0,50266.0
10,0,25.0,203821.0
9,0,3.0,24000.0
5,0,10.0,38283.0
5,2,7.0,38283.0
4,2,7.0,112777.0
10,2,6.0,146496.0
